average_flux,air_temp_avg,deep_soil_temp,mid_soil_temp,shallow_soil_temp,soil_moisture,light,time
2.0565,4.29,13.207,11.028,10.974,0.11444,1.3,150.17
2.1442,4.15,12.796,10.6,10.549,0.1145,1.3,150.21
2.1462,3.9108,12.417,10.23,10.163,0.1145,8.3833,150.25
1.9538,4.5,12.1,9.9741,9.9391,0.1145,26.474,150.29
1.774,7.5067,11.887,9.9913,10.077,0.1145,50.744,150.33
1.6699,12.819,11.879,10.476,10.808,0.1145,137.24,150.38
1.7742,18.714,12.324,11.622,12.576,0.1145,851.51,150.42
1.9736,21.304,13.553,13.968,15.893,0.1145,1740.1,150.46
2.156,22.638,15.79,18.104,22.031,0.11467,1971.7,150.5
1.9727,23.037,18.47,23.598,27.156,0.11474,2005.5,150.54
2.3376,23.189,20.456,25.435,30.163,0.11417,1638,150.58
2.46,23.42,22.475,25.15,30.493,0.11383,1228,150.63
2.7403,22.689,22.839,24.027,27.873,0.11267,574.56,150.67
3.0713,21.322,22.446,22.809,25.594,0.11203,108.71,150.71
2.0305,19.905,21.561,21.428,23.086,0.11167,54.008,150.75
2.416,17.56,20.698,20.175,21.292,0.1115,24.859,150.79
2.4562,14.394,19.851,18.968,19.726,0.1115,1.3,150.83
2.7135,11.697,19.034,17.82,18.301,0.1115,1.3,150.88
2.2269,9.8942,18.234,16.755,17.052,0.11117,1.3,150.92
2.2644,8.9521,17.501,15.839,16.009,0.1115,1.3,150.96
1.9116,7.9633,16.831,15.05,15.15,0.1115,1.3,151
1.9525,7.155,16.217,14.33,14.371,0.1115,1.3,151.04
2.0272,6.6089,15.638,13.664,13.654,0.1115,1.3,151.08
2.1621,6.22,15.119,13.095,13.065,0.1115,1.3,151.13
2.164,5.9581,14.616,12.561,12.512,0.1115,1.3,151.17
1.8955,5.81,14.176,12.093,12.021,0.1115,1.3,151.21
1.9563,5.4,13.767,11.682,11.592,0.1115,9.8417,151.25
1.9983,6.0973,13.405,11.366,11.328,0.1115,24.842,151.29
1.612,9.0358,13.153,11.334,11.396,0.11178,49.842,151.33
2.2066,14.205,13.119,11.786,12.092,0.1115,119.79,151.38
1.9249,21.363,13.501,12.892,13.871,0.11156,827.06,151.42
2.4309,23.925,14.752,15.308,17.219,0.1115,1827.6,151.46
2.3627,25.175,16.963,19.511,23.394,0.112,1999.4,151.5
2.3628,26.285,19.662,25.078,28.763,0.1115,2019,151.54
2.7495,26.73,21.645,26.68,32.032,0.11144,1645.9,151.58
2.8101,26.861,23.755,26.564,32.677,0.1105,1368.5,151.63
2.7335,25.787,24.242,25.637,30.033,0.11,574.77,151.67
3.0619,23.818,23.851,24.408,27.528,0.10864,116.47,151.71
3.241,22.059,22.971,23.012,24.855,0.1085,53.383,151.75
2.9574,19.63,22.079,21.693,22.93,0.1085,21.96,151.79
2.57,16.009,21.201,20.406,21.226,0.1085,1.4389,151.83
2.6822,13.117,20.36,19.203,19.711,0.10808,1.3,151.88
2.5674,11.001,19.499,18.034,18.321,0.108,1.3,151.92
2.2921,9.6171,18.7,17.003,17.119,0.10821,1.3,151.96
2.2389,9.03,17.968,16.143,16.169,0.108,1.3,152
2.0635,8.4494,17.324,15.405,15.391,0.108,1.3,152.04
2.0364,7.8522,16.722,14.727,14.671,0.10811,1.3,152.08
1.965,7.73,16.179,14.152,14.073,0.108,1.3,152.13
2.1121,7.4633,15.675,13.635,13.541,0.108,1.3,152.17
2.1284,7.305,15.237,13.193,13.103,0.10824,1.3,152.21
2.0811,7.03,14.821,12.774,12.677,0.10833,8.5917,152.25
1.9802,7.1078,14.468,12.467,12.398,0.10829,25.675,152.29
1.8637,10.098,14.206,12.422,12.454,0.10828,50.675,152.33
2.4291,15.615,14.15,12.867,13.154,0.10842,108.64,152.38
2.1516,22.936,14.51,13.994,15.018,0.10806,816.99,152.42
2.3768,25.587,15.782,16.474,18.492,0.10871,1817.6,152.46
3.0213,27.287,17.941,20.536,24.61,0.109,1988.8,152.5
2.5763,26.947,20.618,26.079,30.112,0.10847,1951.9,152.54
2.6273,26.438,22.527,27.554,33.033,0.10778,1526.1,152.58
3.1263,26.121,24.411,27.23,33.354,0.10712,1236.2,152.63
2.7545,24.927,24.85,26.162,30.739,0.10667,579.77,152.67
3.3548,23.443,24.432,24.888,28.091,0.10553,109.36,152.71
3.5878,21.552,23.552,23.558,25.458,0.1055,51.3,152.75
2.8563,19.135,22.685,22.265,23.52,0.1055,20.397,152.79
2.6806,16.052,21.811,20.989,21.787,0.10528,1.3,152.83
2.9016,13.094,20.964,19.768,20.242,0.105,1.3,152.88
2.515,10.882,20.1,18.55,18.735,0.105,1.3,152.92
2.6068,9.8688,19.276,17.519,17.559,0.105,1.3,152.96
2.2934,9.3875,18.565,16.68,16.634,0.105,1.3,153
2.1949,8.9356,17.916,15.957,15.871,0.10526,1.3,153.04
1.9467,8.9856,17.334,15.358,15.261,0.10544,1.3,153.08
2.113,9.0133,16.842,14.866,14.784,0.10525,1.3,153.13
1.9118,8.5744,16.367,14.377,14.284,0.10539,1.3,153.17
1.7016,7.8356,15.935,13.896,13.782,0.10506,1.3,153.21
2.2373,7.03,15.519,13.431,13.26,0.10533,9.8417,153.25
2.2366,7.38,15.122,13.041,12.881,0.10508,26.161,153.29
1.8696,10.371,14.823,12.978,12.94,0.10539,55.05,153.33
2.7339,15.83,14.759,13.451,13.71,0.10542,110.83,153.38
2.8934,22.7,15.119,14.557,15.569,0.10528,842.2,153.42
2.5915,24.967,16.346,16.853,19.05,0.1055,1835,153.46
2.4037,25.95,18.434,20.931,25.018,0.10567,1986.5,153.5
2.3002,26.589,20.984,26.331,30.609,0.10521,1987.6,153.54
2.9475,27.125,22.869,27.817,33.821,0.1045,1612.6,153.58
3.0126,26.633,24.848,27.652,34.4,0.104,1215.6,153.63
3.0547,25.798,25.35,26.803,31.388,0.10356,443.11,153.67
3.358,24.573,24.87,25.481,28.581,0.1025,105.66,153.71
3.082,23.177,24.054,24.215,26.142,0.10233,75.675,153.75
2.8416,20.533,23.24,22.933,24.212,0.102,16.994,153.79
2.5522,16.686,22.383,21.596,22.389,0.102,1.4389,153.83
2.888,13.165,21.526,20.267,20.687,0.102,1.3,153.88
2.6987,11.131,20.612,18.966,19.066,0.10194,1.3,153.92
2.5233,9.8633,19.755,17.863,17.787,0.10236,1.3,153.96
2.2767,9.1275,18.991,16.969,16.801,0.10183,1.3,154
2.3134,8.6717,18.309,16.217,16.012,0.102,1.3,154.04
1.9889,8.5967,17.701,15.576,15.357,0.102,1.3,154.08
1.9127,8.23,17.172,15.012,14.79,0.102,1.3,154.13
1.9922,8.1744,16.665,14.497,14.259,0.102,1.3,154.17
1.8733,8.0467,16.218,14.045,13.832,0.102,1.3,154.21
1.8794,7.83,15.813,13.653,13.436,0.102,9.2167,154.25
2.0233,8.1383,15.452,13.357,13.165,0.10221,23.47,154.29
2.049,11.196,15.185,13.34,13.266,0.102,48.661,154.33
2.2841,16.57,15.122,13.815,14.011,0.102,110.57,154.38
2.3002,25.219,15.451,14.936,15.936,0.10211,898.31,154.42
2.3021,27.664,16.763,17.392,19.771,0.10274,1893.3,154.46
2.4853,28.44,18.955,21.808,26.089,0.10233,2016.9,154.5
3.1633,28.919,21.609,27.599,32.096,0.10194,2032.2,154.54
3.2025,29.68,23.564,28.88,35.622,0.1015,1649.1,154.58
3.1469,29.217,25.598,28.615,36.335,0.10075,1311.9,154.63
3.5699,28.815,26.225,27.763,33.584,0.10011,553.38,154.67
3.0966,27.593,25.857,26.516,30.495,0.0995,104.72,154.71
3.3277,25.625,25.005,25.212,27.507,0.098833,38.8,154.75
3.2283,21.359,24.112,23.765,25.3,0.0985,18.557,154.79
2.9208,17.837,23.205,22.385,23.339,0.0985,1.7167,154.83
3.0983,14.652,22.332,21.094,21.625,0.09825,1.3,154.88
2.9084,13.029,21.454,19.926,20.172,0.098333,1.3,154.92
3.1973,12.16,20.66,18.967,19.065,0.098264,1.3,154.96
2.9712,12.55,19.984,18.235,18.267,0.098,1.3,155
3.2113,12.55,19.404,17.656,17.674,0.0985,1.3,155.04
2.9411,12.496,18.897,17.145,17.165,0.0985,1.3,155.08
2.6168,12.225,18.46,16.701,16.707,0.0985,1.3,155.13
2.4256,12.16,18.046,16.302,16.3,0.0985,1.3,155.17
2.3183,12.16,17.675,15.941,15.945,0.0985,1.3,155.21
2.1813,12.095,17.341,15.64,15.643,0.0985,12.758,155.25
2.5127,12.474,17.071,15.461,15.527,0.0985,32.151,155.29
2.5974,14.745,16.87,15.495,15.671,0.0985,53.522,155.33
2.1202,19.765,16.844,15.948,16.355,0.098375,124.11,155.38
2.4917,27.421,17.164,16.986,18.145,0.098389,904.7,155.42
2.4875,29.183,18.363,19.168,21.714,0.098264,1822.6,155.46
2.8217,29.403,20.363,23.062,27.486,0.098833,1868,155.5
3.059,29.533,22.669,27.829,32.627,0.0985,1789.2,155.54
3.1528,29.804,24.268,28.812,35.264,0.097944,1667.6,155.58
3.2079,29.801,26.112,28.938,37.072,0.097625,1309.3,155.63
3.5592,29.156,26.804,28.308,34.537,0.096556,571.3,155.67
3.2669,28.071,26.47,27.119,31.321,0.096292,102.08,155.71
3.1078,25.787,25.658,25.922,28.467,0.0955,42.55,155.75
3.6204,22.557,24.841,24.662,26.388,0.0955,19.373,155.79
2.9835,19.073,24.009,23.372,24.507,0.095667,1.3,155.83
2.8689,16.119,23.184,22.116,22.799,0.095208,1.3,155.88
3.0995,14.565,22.351,20.961,21.301,0.095,1.3,155.92
3.121,13.357,21.586,19.986,20.128,0.095028,1.3,155.96
2.9462,12.645,20.898,19.167,19.181,0.095333,1.3,156
2.9877,12.201,20.271,18.451,18.39,0.095292,1.3,156.04
2.4281,11.976,19.692,17.828,17.726,0.095333,1.3,156.08
2.4289,11.331,19.191,17.281,17.131,0.095417,1.3,156.13
2.2583,10.752,18.693,16.743,16.567,0.095167,1.3,156.17
2.2299,10.99,18.258,16.337,16.165,0.095472,1.3,156.21
2.1155,11.315,17.893,16.035,15.899,0.095333,9.0083,156.25
2.2112,12.146,17.596,15.883,15.833,0.095,24.286,156.29
2.5479,14.703,17.41,15.968,16.051,0.095222,55.397,156.33
2.2763,18.836,17.384,16.389,16.723,0.09525,114.58,156.38
2.6259,24.131,17.639,17.291,18.323,0.095722,913.59,156.42
2.7262,27.173,18.737,19.221,21.708,0.096,1916.5,156.46
3.1014,27.587,20.665,23.198,27.674,0.096167,2039,156.5
2.9281,27.422,23.104,28.624,33.758,0.095861,2051.4,156.54
3.0924,26.862,24.873,29.778,37.309,0.095389,1680.7,156.58
3.4235,26.088,26.746,29.548,38.292,0.094625,1294,156.63
2.9979,25.098,27.377,28.676,35.22,0.093889,572.2,156.67
3.4603,23.431,26.949,27.327,31.642,0.093292,112.08,156.71
3.7796,21.963,26.045,25.882,28.371,0.093,41.3,156.75
3.2173,19.439,25.11,24.48,26.07,0.093,16.96,156.79
2.898,16.389,24.197,23.122,24.093,0.0925,1.3,156.83
2.9563,13.046,23.281,21.708,22.124,0.0925,1.3,156.88
3.1141,11.781,22.345,20.468,20.521,0.0925,1.3,156.92
2.7422,11.651,21.531,19.555,19.473,0.0925,1.3,156.96
2.7151,11.77,20.861,18.876,18.81,0.0925,1.3,157
2.5253,11.193,20.279,18.257,18.151,0.092472,1.3,157.04
2.395,10.936,19.742,17.687,17.542,0.092389,1.3,157.08
2.5499,10.698,19.263,17.219,17.062,0.092,1.3,157.13
2.3048,10.253,18.821,16.758,16.571,0.092278,1.3,157.17
2.5366,10.123,18.408,16.317,16.102,0.092028,1.3,157.21
2.2966,9.82,18.016,15.928,15.687,0.0925,10.05,157.25
2.1785,11.553,17.706,15.851,15.774,0.092708,60.206,157.29
2.8638,15.191,17.639,16.322,16.684,0.092556,105.26,157.33
2.1864,16.744,17.771,16.878,17.581,0.092667,153.07,157.38
2.5049,20.694,18.069,17.873,19.07,0.093,442.55,157.42
2.6892,23.82,18.755,19.263,21.202,0.093,428.78,157.46
2.6042,24.043,19.504,20.274,22.408,0.093,289.84,157.5
2.4876,22.947,19.967,20.835,22.849,0.092528,399.36,157.54
2.8285,25.344,20.581,22.112,25.736,0.092778,1149.6,157.58
2.9633,25.714,22.25,23.737,30.513,0.093083,1085.8,157.63
2.8021,23.81,23.48,24.443,29.909,0.092222,292.9,157.67
2.7178,22.987,23.455,23.769,27.109,0.0915,102.78,157.71
3.2556,22.027,22.974,22.851,24.885,0.091333,66.508,157.75
2.6478,20.168,22.437,22.066,23.554,0.091472,22.793,157.79
2.4861,17.647,21.892,21.186,22.161,0.090889,2.4111,157.83
2.833,14.716,21.313,20.236,20.792,0.090708,1.3,157.88
2.8371,12.709,20.675,19.27,19.496,0.091,1.3,157.92
2.891,11.854,20.059,18.452,18.489,0.091,1.3,157.96
2.0674,11.38,19.522,17.81,17.733,0.091,1.3,158
1.8349,11.239,19.03,17.26,17.147,0.091,1.3,158.04
2.2589,10.568,18.59,16.75,16.556,0.091,1.3,158.08
2.1154,10.21,18.171,16.301,16.058,0.091,1.3,158.13
2.0928,10.438,17.778,15.93,15.686,0.090889,1.3,158.17
2.2076,10.906,17.454,15.655,15.456,0.091,1.3,158.21
2.1996,11.217,17.187,15.462,15.31,0.091,6.5083,158.25
2.0896,12.025,16.971,15.349,15.283,0.091028,28.314,158.29
2.4538,14.799,16.851,15.509,15.573,0.091111,51.925,158.33
2.2743,20.194,16.884,16.06,16.447,0.091,120.99,158.38
2.557,24.196,17.201,17.062,18.083,0.091222,892.2,158.42
2.5076,25.801,18.29,18.964,21.427,0.091556,1810.8,158.46
2.4287,27.157,20.135,22.706,27.121,0.091667,1966.1,158.5
2.4251,22.698,22.102,24.7,29.023,0.090972,50.085,158.54
2.1267,15.181,21.98,22.385,23.941,0.0935,57.203,158.58
3.4743,15.433,20.904,20.407,20.431,0.09975,467.5,158.63
2.8918,19.308,21,20.919,24.131,0.101,577.13,158.67
2.7788,20.383,21.338,21.03,23.156,0.1015,114.81,158.71
2.8327,19.904,21.004,20.567,21.628,0.1015,67.758,158.75
3.0894,18.272,20.595,19.927,20.477,0.1015,27.168,158.79
3.017,15.882,20.091,19.146,19.265,0.10156,1.8556,158.83
2.9039,13.654,19.5,18.244,17.975,0.1015,1.3,158.88
2.9378,12.603,18.869,17.417,16.954,0.10194,1.3,158.92
2.5998,11.859,18.296,16.728,16.126,0.10226,1.3,158.96
2.774,11.38,17.768,16.129,15.46,0.10217,1.3,159
2.5991,10.578,17.266,15.553,14.851,0.10226,1.3,159.04
2.6543,10.188,16.804,15.04,14.285,0.10256,1.3,159.08
2.6187,9.82,16.384,14.582,13.825,0.10262,1.3,159.13
2.6537,9.82,15.987,14.186,13.454,0.10272,1.3,159.17
2.3087,9.2927,15.64,13.83,13.098,0.103,1.3,159.21
2.3506,9.0625,15.312,13.493,12.76,0.10333,9.6333,159.25
2.3326,9.8633,15.032,13.292,12.689,0.10308,30.154,159.29
2.4789,11.856,14.88,13.388,12.974,0.10344,54.981,159.33
2.2599,15.918,14.955,13.965,13.97,0.10292,119.69,159.38
2.5151,21.617,15.5,15.228,16.284,0.10322,887.9,159.42
2.8322,23.018,17.027,17.49,20.366,0.10394,1784.5,159.46
2.3652,23.853,19.273,21.53,26.326,0.1045,1865.3,159.5
2.5205,24.123,21.706,25.884,30.691,0.10474,1860.6,159.54
2.6765,23.928,23.499,26.581,33.022,0.10556,1506,159.58
2.7881,23.186,25.504,27.135,33.321,0.10642,1147.4,159.63
2.8054,22.776,25.714,26.137,30.556,0.10567,506.51,159.67
2.8567,21.657,25.034,24.739,27.247,0.1055,122.53,159.71
3.5482,19.81,23.995,23.296,24.604,0.105,43.8,159.75
3.0222,18.011,22.999,21.96,22.668,0.105,18.783,159.79
2.8084,15.521,22.038,20.705,21.033,0.10456,1.5778,159.83
2.5862,13.117,21.142,19.547,19.544,0.10446,1.3,159.88
2.4719,11.705,20.251,18.46,18.236,0.10422,1.3,159.92
2.8159,10.99,19.465,17.572,17.237,0.10424,1.3,159.96
2.7105,10.34,18.775,16.813,16.431,0.104,1.3,160
2.6844,9.7339,18.169,16.157,15.73,0.10421,1.3,160.04
2.2914,9.095,17.59,15.533,15.06,0.10417,1.3,160.08
2.0611,8.6133,17.071,14.979,14.467,0.10396,1.3,160.13
2.0359,7.8633,16.566,14.435,13.864,0.10394,1.3,160.17
2.0264,7.43,16.078,13.907,13.31,0.104,1.3,160.21
1.9423,7.4633,15.648,13.487,12.905,0.104,8.5917,160.25
1.9046,7.88,15.285,13.189,12.665,0.10397,23.904,160.29
2.1446,10.48,15.036,13.167,12.821,0.10356,51.717,160.33
2.3583,15.138,15.03,13.643,13.676,0.1035,112.5,160.38
2.2966,19.977,15.435,14.691,15.6,0.10356,858.52,160.42
2.5525,21.614,16.811,16.75,19.376,0.104,1801.8,160.46
2.6001,22.157,19.142,20.959,25.85,0.105,1935.9,160.5
2.5837,21.835,21.811,25.93,30.883,0.10568,1948.3,160.54
2.8503,21.457,23.677,26.809,33.246,0.106,1582.5,160.58
2.8218,21.401,25.801,27.328,33.825,0.1065,1219.8,160.63
3.0004,20.707,26.09,26.182,30.91,0.106,529.7,160.67
3.1208,19.6,25.333,24.632,27.348,0.105,97.498,160.71
2.65,17.742,24.149,23.108,24.58,0.10483,39.842,160.75
2.8705,16.016,23.069,21.742,22.649,0.104,19.651,160.79
2.6307,13.692,22.074,20.489,21.015,0.10383,2.2722,160.83
2.6154,9.8983,21.115,19.137,19.289,0.1035,1.3,160.88
2.3099,7.83,20.091,17.805,17.666,0.1035,1.3,160.92
2.3825,6.6125,19.151,16.681,16.366,0.1035,1.3,160.96
2.4047,5.7758,18.307,15.702,15.277,0.10333,1.3,161
2.259,5.2804,17.523,14.83,14.367,0.10321,1.3,161.04
2.4155,4.8967,16.825,14.085,13.608,0.103,1.3,161.08
2.4363,4.57,16.216,13.457,12.974,0.103,1.3,161.13
2.5563,4.57,15.636,12.883,12.403,0.103,1.3,161.17
2.3681,4.57,15.138,12.413,11.93,0.103,1.3,161.21
2.6245,4.57,14.686,11.982,11.505,0.103,9.425,161.25
2.198,5.0526,14.292,11.672,11.238,0.103,22.793,161.29
1.9546,8.14,14.013,11.635,11.345,0.103,46.786,161.33
2.2619,13.253,13.957,12.089,12.13,0.10258,105.36,161.38
2.1077,19.466,14.318,13.176,14.053,0.10244,902.48,161.42
2.014,21.658,15.726,15.382,17.938,0.103,1834,161.46
2.4672,20.537,18.155,19.823,24.533,0.10383,1962.3,161.5
2.2858,20.304,20.902,25.184,29.645,0.104,1983.1,161.54
2.5152,20.061,22.867,26.249,32.332,0.104,1670.7,161.58
2.7014,20.158,25.113,26.682,33.284,0.10362,1234.3,161.63
3.0664,19.467,25.566,25.666,30.557,0.103,531.51,161.67
2.7215,18.425,24.919,24.186,27.221,0.102,93.696,161.71
2.6974,17.077,23.746,22.535,24.231,0.101,35.05,161.75
2.7622,14.726,22.644,21.126,22.232,0.10047,16.908,161.79
2.5476,12.116,21.638,19.836,20.555,0.10022,2.1333,161.83
2.342,8.9525,20.688,18.535,18.927,0.10033,1.3,161.88
2.1953,7.0061,19.692,17.227,17.33,0.10011,1.3,161.92
2.6526,6.22,18.794,16.165,16.1,0.10026,1.3,161.96
2.3516,5.7075,17.997,15.273,15.134,0.099833,1.3,162
2.2327,5.3772,17.279,14.517,14.339,0.10003,1.3,162.04
2.5002,4.7917,16.648,13.837,13.622,0.1,1.3,162.08
2.6394,4.535,16.058,13.228,12.996,0.099667,1.3,162.13
2.5986,4.15,15.505,12.672,12.424,0.10017,1.3,162.17
2.5443,4.1073,15.005,12.179,11.95,0.099583,1.3,162.21
2.3667,3.74,14.562,11.749,11.508,0.099667,10.05,162.25
2.5056,4.4504,14.169,11.426,11.195,0.099972,27.151,162.29
2.1026,7.8178,13.894,11.415,11.322,0.10022,50.258,162.33
2.0201,12.835,13.842,11.893,12.086,0.1,108.85,162.38
1.9589,18.544,14.183,12.966,13.89,0.099889,909.42,162.42
2.2337,20.29,15.553,15.154,17.634,0.10024,1820.6,162.46
2.3122,19.995,17.9,19.553,23.926,0.1005,1953,162.5
2.605,20.329,20.616,25.132,29.28,0.1005,1970.8,162.54
2.4148,19.202,22.566,25.981,32.036,0.10011,1656.9,162.58
2.392,19.167,24.774,26.391,33.212,0.099625,1225.5,162.63
2.9734,19.041,25.316,25.467,30.501,0.0985,547.13,162.67
2.469,17.813,24.721,24.001,27.288,0.097528,100.78,162.71
2.6837,16.475,23.606,22.409,24.345,0.097,36.508,162.75
3.005,13.713,22.509,20.862,22.107,0.096708,16.96,162.79
3.1339,11.456,21.461,19.519,20.317,0.0965,1.8556,162.83
2.4732,9.0681,20.517,18.269,18.79,0.0965,1.3,162.88
2.1411,7.6411,19.571,17.062,17.326,0.096611,1.3,162.92
2.4417,7.0356,18.724,16.088,16.228,0.096972,1.3,162.96
2.4097,6.2533,17.987,15.261,15.327,0.096833,1.3,163
2.4687,5.9381,17.306,14.518,14.525,0.097,1.3,163.04
2.2044,5.4456,16.681,13.847,13.794,0.096611,1.3,163.08
2.289,5.3658,16.124,13.28,13.217,0.096917,1.3,163.13
2.3342,5.1039,15.606,12.756,12.678,0.097,1.3,163.17
2.7918,4.5758,15.135,12.28,12.181,0.097,1.3,163.21
2.5974,4.185,14.698,11.838,11.704,0.097,11.508,163.25
2.3045,5.474,14.309,11.538,11.471,0.097,27.394,163.29
1.9583,8.6828,14.055,11.589,11.662,0.096944,48.314,163.33
2.2978,15.857,14.04,12.175,12.562,0.097,104.89,163.38
2.2892,19.614,14.382,13.189,14.188,0.096944,917.06,163.42
2.2695,20.939,15.736,15.258,17.686,0.097,1830.2,163.46
2.2672,22.86,18.015,19.672,24.025,0.096833,1971.5,163.5
2.2543,21.649,20.79,25.556,30.116,0.096708,1995.4,163.54
2.5854,21.775,22.774,26.472,33.349,0.096056,1704.1,163.58
2.5719,20.903,25.035,26.882,34.75,0.095917,1224.5,163.63
3.1861,20.612,25.684,26.032,32.087,0.094778,548.24,163.67
2.6414,19.125,25.129,24.615,28.614,0.094472,94.147,163.71
2.8001,16.95,24.065,23.043,25.375,0.093667,37.967,163.75
2.8011,15.942,22.997,21.559,23.065,0.093708,17.949,163.79
2.9918,14.185,22.01,20.277,21.26,0.093333,1.8556,163.83
3.0241,12.676,21.118,19.135,19.79,0.093333,1.3,163.88
2.9822,12.55,20.273,18.146,18.572,0.093111,1.3,163.92
2.7951,12.488,19.569,17.395,17.717,0.093236,1.3,163.96
2.5614,11.9,18.965,16.79,17.097,0.093167,1.3,164
2.9532,13.523,18.465,16.356,16.658,0.093264,1.3,164.04
2.841,13.114,18.05,16.041,16.389,0.093278,1.3,164.08
2.9116,13.32,17.724,15.794,16.169,0.0935,1.3,164.13
2.531,13.7,17.468,15.689,16.169,0.093389,1.3,164.17
2.4753,13.66,17.279,15.588,16.125,0.0935,1.3,164.21
2.3726,13.895,17.119,15.484,16.022,0.093167,7.55,164.25
2.7271,14.942,17.008,15.561,16.174,0.093236,62.133,164.29
2.0703,17.309,16.992,15.777,16.565,0.093444,112.83,164.33
2.3087,16.467,17.059,16.048,16.925,0.0935,214.22,164.38
2.0603,17.098,17.236,16.494,17.576,0.093389,886.02,164.42
2.2502,18.533,18.128,17.862,20.277,0.0935,1808,164.46
2.7631,19.837,19.923,21.582,25.991,0.093667,1947.1,164.5
2.6236,20.168,22.223,26.651,31.447,0.093292,1952.2,164.54
2.7657,20.136,23.847,27.235,34.526,0.092944,1679.4,164.58
2.801,19.759,25.795,27.381,35.747,0.0925,1232.8,164.63
3.0253,18.892,26.371,26.549,32.814,0.091889,549.56,164.67
2.6499,18.335,25.745,25.041,29.037,0.091,93.366,164.71
2.5424,16.538,24.633,23.466,25.667,0.091,38.8,164.75
2.854,14.747,23.547,22.034,23.434,0.0905,21.144,164.79
2.7898,13.03,22.561,20.771,21.643,0.0905,2.1333,164.83
2.3955,9.7913,21.658,19.549,20.057,0.090375,1.3,164.88
2.3018,7.4078,20.741,18.331,18.51,0.090056,1.3,164.92
2.5773,5.4683,19.846,17.14,17.059,0.090028,1.3,164.96
2.6907,5.3317,19.011,16.136,15.851,0.09,1.3,165
2.7886,4.325,18.248,15.283,14.915,0.090264,1.3,165.04
2.6173,3.8994,17.543,14.526,14.135,0.09,1.3,165.08
2.6695,3.74,16.937,13.905,13.492,0.09,1.3,165.13
2.5097,3.74,16.371,13.348,12.927,0.090333,1.3,165.17
2.4855,3.74,15.865,12.87,12.497,0.0905,1.3,165.21
2.3604,3.5608,15.425,12.444,12.085,0.0905,8.8,165.25
2.2542,4.2754,15.028,12.135,11.84,0.0905,21.578,165.29
2.0495,7.3506,14.742,12.121,11.956,0.090611,44.981,165.33
2.4116,13.139,14.659,12.584,12.745,0.0905,101.51,165.38
2.2615,17.583,14.909,13.543,14.462,0.0905,890.12,165.42
2.2548,19.723,16.117,15.533,18.202,0.090944,1835.7,165.46
2.8075,21.715,18.232,19.803,24.638,0.091333,1974.4,165.5
2.6903,21.905,20.852,25.546,30.898,0.091361,1987.6,165.54
2.8098,21.924,22.76,26.395,34.437,0.090611,1684.4,165.58
2.9205,22.333,24.949,26.788,36.004,0.0905,1203.4,165.63
2.8066,21.478,25.767,26.176,33.216,0.089444,530.88,165.67
2.8943,20.742,25.307,24.874,29.481,0.089,90.588,165.71
2.8755,19.842,24.339,23.446,26.108,0.0885,42.967,165.75
2.532,17.752,23.392,22.229,24.049,0.088208,23.401,165.79
2.7757,14.862,22.525,21.031,22.261,0.088,2.4111,165.83
3.2942,11.908,21.705,19.875,20.637,0.088,1.3,165.88
2.2716,9.9911,20.867,18.775,19.219,0.088,1.3,165.92
2.1224,8.7272,20.102,17.818,18.015,0.088,1.3,165.96
2.061,8.23,19.406,17.007,17.063,0.088,1.3,166
1.8003,7.83,18.78,16.322,16.321,0.087972,1.3,166.04
2.027,7.6411,18.208,15.697,15.656,0.087611,1.3,166.08
1.8767,7.4633,17.712,15.183,15.09,0.087875,1.3,166.13
1.9493,7.4189,17.238,14.702,14.615,0.087778,1.3,166.17
2.3095,7.03,16.815,14.284,14.161,0.0875,1.3,166.21
2.4602,7.03,16.417,13.903,13.778,0.087667,8.175,166.25
1.9296,8.255,16.09,13.677,13.619,0.087556,22.22,166.29
2.2048,11.467,15.879,13.772,13.885,0.087611,47.55,166.33
2.2049,15.194,15.842,14.192,14.597,0.087917,104.69,166.38
2.2976,17.203,16.041,14.893,15.869,0.087778,847.69,166.42
2.3524,18.723,17.104,16.594,19.19,0.088264,1825.8,166.46
2.6357,19.868,18.99,20.508,25.239,0.088833,1968.6,166.5
2.5102,20.375,21.39,25.963,31.467,0.0885,1985.8,166.54
2.9297,20.992,23.165,26.723,35.008,0.088389,1610.7,166.58
2.8732,21.061,25.205,27.03,36.441,0.088,1177.7,166.63
3.0546,20.739,26.033,26.501,33.718,0.0875,521.58,166.67
2.7976,19.547,25.595,25.249,29.975,0.086972,93.366,166.71
2.8019,18.343,24.673,23.831,26.581,0.086667,46.717,166.75
2.5905,16.921,23.716,22.51,24.314,0.0855,25.31,166.79
2.8612,14.628,22.833,21.312,22.504,0.085722,2.4111,166.83
2.8883,12.539,22.02,20.225,20.987,0.085792,1.3,166.88
2.367,10.589,21.221,19.167,19.583,0.086,1.3,166.92
2.3373,9.6532,20.462,18.213,18.374,0.085792,1.3,166.96
2.3734,12.028,19.785,17.497,17.494,0.085667,1.3,167
3.0005,17.422,19.264,17.265,17.434,0.085319,1.3,167.04
2.3603,16.697,18.952,17.151,17.51,0.085667,1.3,167.08
2.2565,18.185,18.701,17.04,17.395,0.0855,1.3,167.13
2.39,17.932,18.481,16.952,17.384,0.0855,1.3,167.17
2.5266,17.678,18.288,16.804,17.201,0.085736,1.3,167.21
